listing_id,avg_sentiment_score,review_scores_rating,rating_normalized,divergence
12577671,0.8036258220672607,4.79,0.895,-0.09137417793273928
12633049,0.35124677419662476,4.96,0.98,-0.6287532258033752
12751347,0.290679931640625,4.81,0.9049999999999998,-0.6143200683593748
12825601,0.6512341201305389,4.7,0.8500000000000001,-0.19876587986946115
12860175,0.7735186219215393,4.88,0.94,-0.16648137807846064
12918427,0.4625082314014435,4.68,0.8399999999999999,-0.3774917685985564
12931702,0.8695800304412842,4.87,0.935,-0.06541996955871587
12963657,0.7494170963764191,4.73,0.8650000000000002,-0.11558290362358115
13009315,0.6591975688934326,4.59,0.7949999999999999,-0.1358024311065673
13022673,0.1518385112285614,4.67,0.835,-0.6831614887714386
13052420,0.4010152816772461,4.69,0.8450000000000002,-0.4439847183227541
13072191,0.8004383444786072,4.92,0.96,-0.1595616555213928
13129286,0.7751032114028931,4.69,0.8450000000000002,-0.06989678859710713
13135856,0.7412654161453247,4.81,0.9049999999999998,-0.1637345838546751
13145623,0.6926005780696869,4.66,0.8300000000000001,-0.13739942193031318
13157287,0.1206849217414856,4.77,0.8849999999999998,-0.7643150782585142
13388290,0.39925405383110046,4.9,0.9500000000000002,-0.5507459461688997
13472273,0.5266583785414696,4.81,0.9049999999999998,-0.37834162145853023
13515580,0.5239229202270508,4.92,0.96,-0.4360770797729492
13581453,0.8647928833961487,4.81,0.9049999999999998,-0.04020711660385112
13614877,0.7464571992556254,4.95,0.9750000000000001,-0.22854280074437472
13650053,0.4292160967985789,4.91,0.9550000000000001,-0.5257839032014211
13667706,0.34072175025939944,4.77,0.8849999999999998,-0.5442782497406004
13735666,0.7083193063735962,4.72,0.8599999999999999,-0.15168069362640368
13741761,-0.11865681409835815,4.61,0.8050000000000002,-0.9236568140983583
13746970,0.8447936773300171,4.52,0.7599999999999998,0.0847936773300173
13771726,0.45630908012390137,4.88,0.94,-0.4836909198760986
13777422,-0.5442638993263245,4.75,0.875,-1.4192638993263245
13815520,0.7240919470787048,4.68,0.8399999999999999,-0.11590805292129502
13822884,0.7298151254653931,4.9,0.9500000000000002,-0.2201848745346071
13835834,0.707354779044787,4.9,0.9500000000000002,-0.24264522095521313
13874083,0.8350346684455872,4.82,0.9100000000000001,-0.07496533155441298
13917901,0.9241587519645691,4.79,0.895,0.029158751964569074
13970830,0.9240992665290833,4.44,0.7200000000000002,0.20409926652908306
13983862,0.839393675327301,4.78,0.8900000000000001,-0.0506063246726991
14030937,0.6993369460105896,4.82,0.9100000000000001,-0.21066305398941054
14033158,0.6199625432491302,4.78,0.8900000000000001,-0.2700374567508699
14035516,0.7206218242645264,4.75,0.875,-0.15437817573547363
14111578,0.5589663982391357,4.94,0.9700000000000002,-0.41103360176086445
14116054,0.9049866199493408,4.81,0.9049999999999998,-1.3380050658984288e-05
14156191,0.9036970734596252,4.66,0.8300000000000001,0.07369707345962517
14178246,0.719440221786499,4.9,0.9500000000000002,-0.23055977821350115
14210956,0.38849982619285583,4.31,0.6549999999999998,-0.26650017380714397
14250590,0.23370227217674255,4.73,0.8650000000000002,-0.6312977278232577
14256162,0.8487624526023865,4.96,0.98,-0.1312375473976135
14256832,0.5518807172775269,4.72,0.8599999999999999,-0.308119282722473
14273017,0.5887610167264938,4.78,0.8900000000000001,-0.3012389832735063
14276048,0.33165454864501953,4.75,0.875,-0.5433454513549805
14376553,0.6663801074028015,4.89,0.9449999999999998,-0.2786198925971983
14392524,0.8091686964035034,4.74,0.8700000000000001,-0.06083130359649669
14459513,0.46061941236257553,4.87,0.935,-0.4743805876374245
14476540,0.8116587996482849,4.92,0.96,-0.14834120035171505
14493164,0.37427229682604474,4.92,0.96,-0.5857277031739552
14505902,0.9075161218643188,4.79,0.895,0.01251612186431883
14525202,0.9025652706623077,4.94,0.9700000000000002,-0.06743472933769246
14542540,0.21468545496463776,4.12,0.56,-0.3453145450353623
14544859,0.8570366948843002,4.82,0.9100000000000001,-0.05296330511569991
14568690,0.8516974151134491,4.95,0.9750000000000001,-0.12330258488655099
14622849,0.868428647518158,4.84,0.9199999999999999,-0.05157135248184197
14637776,0.8585730195045471,4.92,0.96,-0.10142698049545285
14658316,0.9357554316520691,5.0,1.0,-0.06424456834793091
14659503,0.7693736553192139,4.72,0.8599999999999999,-0.09062634468078601
14671838,0.15543737014134726,4.7,0.8500000000000001,-0.6945626298586528
14735787,0.8474153876304626,4.11,0.5550000000000002,0.2924153876304625
14748555,0.7449312508106232,4.94,0.9700000000000002,-0.22506874918937703
14750135,0.6990786989529928,4.79,0.895,-0.19592130104700722
14750438,0.5042553663253784,4.75,0.875,-0.3707446336746216
14861077,0.663337250550588,4.95,0.9750000000000001,-0.3116627494494121
15010841,0.8996679186820984,4.63,0.815,0.08466791868209844
15031021,0.5847168266773224,4.72,0.8599999999999999,-0.2752831733226775
