listing_id,avg_sentiment_score,review_scores_rating
17947366,0.914033830165863,4.76
18002233,0.6758146286010742,4.72
18014236,0.881916344165802,4.8
18018226,0.5566493719816208,4.71
18042094,0.9017441868782043,4.18
18063987,0.8819292783737183,4.9
18087292,0.7146173715591431,4.8
18114816,0.8253479301929474,4.64
18133940,0.9095157980918884,4.59
18155163,0.8046152234077454,4.94
18168586,0.18058601021766663,4.49
18170909,0.7173326909542084,4.65
18191329,0.2676721513271332,4.37
18191525,0.2771896719932556,4.98
18192027,0.29837873578071594,4.65
18217469,0.2361094206571579,4.83
18248481,0.7431942105293274,4.83
18259300,0.8392498195171356,4.98
18278875,0.6758512854576111,4.81
18280277,0.7226430177688599,4.77
18315836,0.5970644652843475,4.75
18334702,0.9027904272079468,4.92
18336006,0.8026012182235718,4.98
18405557,0.8690202832221985,4.79
18451974,0.8026332259178162,4.83
18520057,0.5474367737770081,4.88
18528111,0.5332224607467652,4.83
18549362,0.431741327047348,4.88
18556062,0.349540650844574,4.46
18569729,0.5382661720116934,4.71
18573409,0.8502677083015442,4.78
18588302,0.5474066734313965,4.94
18589306,0.7264827489852905,4.64
18600952,0.9046340584754944,4.35
18602390,0.8675265908241272,4.83
18605131,0.8151187300682068,4.98
18645598,0.5708779692649841,4.97
18661416,0.9138429164886475,4.83
18663143,0.7207685708999634,4.97
18667173,0.655327171087265,4.6
18714720,0.690237820148468,4.53
18763136,0.7663120031356812,4.82
18782501,0.8664165735244751,4.76
18794289,0.8868049383163452,4.8
18846041,0.8308767676353455,4.76
18864066,0.820986345410347,4.79
18991765,0.538200631737709,4.86
18992523,0.4569859504699707,4.82
19042037,0.4647517204284668,4.85
19092006,0.8449507355690002,5.0
19093219,-0.03620511293411255,4.75
19125546,0.6411110162734985,4.95
19126623,0.7759875774383544,4.62
19127428,0.8365606069564819,4.97
19198885,0.7309074401855469,4.64
19239312,0.9343652129173279,4.42
19336181,0.5214514955878258,4.92
19356266,0.8473108410835266,4.91
19541442,0.7272197902202606,4.74
19613136,0.34300293525060016,4.67
19632698,0.882291316986084,4.78
19648627,0.6542510241270065,4.98
19648958,0.8026915391286215,4.94
19649632,0.9316075444221497,4.95
19653613,0.8091120719909668,4.94
19702707,0.5576269626617432,4.8
19753720,0.49824686845143634,4.74
19760104,0.871328592300415,4.9
19918607,0.7373559772968292,4.78
19992494,-0.8727759122848511,4.73
20035548,0.8919293880462646,4.91
20039553,0.7978940606117249,4.96
20058048,0.7424930334091187,4.86
20092892,0.8783009052276611,5.0
20126699,-0.8752499222755432,4.36
20216957,0.6809989412625631,4.76
20225881,0.5308084487915039,4.7
20265614,0.8431200385093689,4.87
20285860,0.7087823152542114,4.85
20308374,0.8198439478874207,4.74
20310823,0.8826537132263184,4.86
20418242,0.8406288027763367,4.97
20467559,0.8848813772201538,4.43
20493267,0.9077507853507996,4.92
20547386,0.3587273061275482,4.73
20575395,0.906264066696167,4.92
20578468,0.6040676832199097,4.62
20641381,0.48622427384058636,4.92
20740856,0.3992951214313507,4.88
20751483,0.6223387718200684,4.87
20805644,0.9193612933158875,4.87
20840686,0.7885671257972717,4.89
20850577,0.8601472973823547,4.57
20869092,0.7860050186001021,4.88
20869989,0.8949654698371887,4.94
20874895,0.43038487434387207,4.7
20886996,0.6896094679832458,4.92
20891241,0.7071473598480225,4.94
20899136,0.9160940249760946,4.93
20932180,0.9180580973625183,4.73
20972755,0.5883409976959229,4.93
20973350,0.9224034249782562,4.84
20985092,0.8591614961624146,4.87
20987416,0.8314258754253387,4.84
21001151,0.8337103724479675,4.92
21021749,0.8938204944133759,4.93
21034869,0.9281503558158875,4.57
21045059,0.9206268191337585,5.0
21065013,0.837641105055809,4.82
21074706,0.44892658293247223,4.87
21081206,0.30967368682225543,4.82
21098426,0.8714063167572021,4.94
21167737,0.6029927730560303,4.88
21167774,0.7060968279838562,4.73
21177746,0.6871613711118698,4.78
21184526,0.8514113426208496,4.26
21209134,0.6429930999875069,4.91
21233530,0.9142621159553528,4.7
21245034,0.8466859459877014,4.65
21348281,0.8045960466066996,4.74
21392580,0.8020452857017517,4.94
21399698,0.904768705368042,4.85
